movie_title,movie_imdb_url,bechdel_rating
The BFG  ,http://us.imdb.com/title/tt3691740/,3
Billions ,http://us.imdb.com/title/tt4270492/,3
Birkebeinerne ,http://us.imdb.com/title/tt4738360/,1
The Birth of a Nation  ,http://us.imdb.com/title/tt4196450/,1
Blair Witch  ,http://us.imdb.com/title/tt1540011/,2
Bliss!  ,http://us.imdb.com/title/tt1316541/,3
The Boss  ,http://us.imdb.com/title/tt2702724/,3
The Boy  ,http://us.imdb.com/title/tt3882082/,3
Breathing Deep  ,http://us.imdb.com/title/tt4869556/,1
Bridget Jones's Baby  ,http://us.imdb.com/title/tt1473832/,3
The Brothers Grimsby  ,http://us.imdb.com/title/tt3381008/,1
Busanhaeng  ,http://us.imdb.com/title/tt5700672/,3
Cafe Society  ,http://us.imdb.com/title/tt4513674/,1
Cam-Girl  ,http://us.imdb.com/title/tt2290819/,3
Captain America: Civil War  ,http://us.imdb.com/title/tt3498820/,3
Captain Fantastic  ,http://us.imdb.com/title/tt3553976/,3
Catfight  ,http://us.imdb.com/title/tt5294198/,3
Central Intelligence  ,http://us.imdb.com/title/tt1489889/,2
Certain Women  ,http://us.imdb.com/title/tt4468634/,3
The Choice  ,http://us.imdb.com/title/tt3797868/,3
Christine ,http://us.imdb.com/title/tt4666726/,3
Collateral Beauty ,http://us.imdb.com/title/tt4682786/,2
Colossal  ,http://us.imdb.com/title/tt4680182/,0
The Conjuring 2  ,http://us.imdb.com/title/tt3065204/,3
Contratiempo  ,http://us.imdb.com/title/tt4857264/,1
Criminal  ,http://us.imdb.com/title/tt3014866/,3
"Crouching Tiger, Hidden Dragon: Sword of Destiny  ",http://us.imdb.com/title/tt2652118/,3
Dad's Army  ,http://us.imdb.com/title/tt4104054/,3
Dangal  ,http://us.imdb.com/title/tt5074352/,3
The Darkness  ,http://us.imdb.com/title/tt1878841/,2
Deadpool   ,http://us.imdb.com/title/tt1431045/,1
Dear Eleanor ,http://us.imdb.com/title/tt2927212/,3
Deepwater Horizon  ,http://us.imdb.com/title/tt1860357/,2
Demain tout commence  ,http://us.imdb.com/title/tt5078204/,3
Denial  ,http://us.imdb.com/title/tt4645330/,3
Dernieres nouvelles du cosmos  ,http://us.imdb.com/title/tt5786040/,3
Die letzte Sau ,http://us.imdb.com/title/tt5348774/,1
Dirty 30  ,http://us.imdb.com/title/tt5521550/,3
Dirty Grandpa ,http://us.imdb.com/title/tt1860213/,2
The Divergent Series: Allegiant  ,http://us.imdb.com/title/tt3410834/,3
Divines  ,http://us.imdb.com/title/tt4730986/,3
Doctor Strange  ,http://us.imdb.com/title/tt1211837/,1
Don't Breathe  ,http://us.imdb.com/title/tt4160708/,3
Don't Hang Up  ,http://us.imdb.com/title/tt3610746/,0
Doukyuusei  ,http://us.imdb.com/title/tt5526028/,0
The Dragon Spell  ,http://us.imdb.com/title/tt5954304/,1
The Duel  ,http://us.imdb.com/title/tt2436682/,1
The Eagle Huntress  ,http://us.imdb.com/title/tt3882074/,1
Eddie the Eagle  ,http://us.imdb.com/title/tt1083452/,2
The Edge of Seventeen  ,http://us.imdb.com/title/tt1878870/,3
El Olivo  ,http://us.imdb.com/title/tt3655972/,3
Electra Woman and Dyna Girl  ,http://us.imdb.com/title/tt4644822/,3
Elle  ,http://us.imdb.com/title/tt3716530/,3
Elvis & Nixon  ,http://us.imdb.com/title/tt2093991/,2
Equity  ,http://us.imdb.com/title/tt3958780/,3
Everybody Wants Some  ,http://us.imdb.com/title/tt2937696/,0
Extremis  ,http://us.imdb.com/title/tt5538078/,3
Fai bei sogni  ,http://us.imdb.com/title/tt4746506/,2
Fantastic Beasts and Where to Find Them   ,http://us.imdb.com/title/tt3183660/,3
Fences  ,http://us.imdb.com/title/tt2671706/,3
Final Fantasy XV  ,http://us.imdb.com/title/tt5595168/,3
Finding Dory  ,http://us.imdb.com/title/tt2277860/,3
The Finest Hours  ,http://us.imdb.com/title/tt2025690/,3
First Girl I Loved  ,http://us.imdb.com/title/tt4262174/,3
Florence Foster Jenkins  ,http://us.imdb.com/title/tt4136084/,3
The Forest  ,http://us.imdb.com/title/tt3387542/,3
Free Fire  ,http://us.imdb.com/title/tt4158096/,0
Free State of Jones  ,http://us.imdb.com/title/tt1124037/,2
The Fundamentals of Caring  ,http://us.imdb.com/title/tt2452386/,3
Ghostbusters  ,http://us.imdb.com/title/tt1289401/,3
The Girl on the Train  ,http://us.imdb.com/title/tt3631112/,3
The Girl with All the Gifts  ,http://us.imdb.com/title/tt4547056/,3
Gods of Egypt  ,http://us.imdb.com/title/tt2404233/,2
Grüße aus Fukushima (Greetings from Fukushima)  ,http://us.imdb.com/title/tt4667788/,3
Grease Live!  ,http://us.imdb.com/title/tt4366830/,3
The Great Wall  ,http://us.imdb.com/title/tt2034800/,0
Hacksaw Ridge  ,http://us.imdb.com/title/tt2119532/,1
"Hail, Caesar!  ",http://us.imdb.com/title/tt0475290/,1
Hairspray Live!  ,http://us.imdb.com/title/tt5664684/,3
The Handmaiden (Ah-ga-ssi)   ,http://us.imdb.com/title/tt4016934/,3
Hardcore Henry  ,http://us.imdb.com/title/tt3072482/,1
Hated in the Nation  ,http://us.imdb.com/title/tt5709236/,3
Hell or High Water  ,http://us.imdb.com/title/tt2582782/,1
Hidden Figures  ,http://us.imdb.com/title/tt4846340/,3
High Strung  ,http://us.imdb.com/title/tt3451230/,2
Hounds of Love ,http://us.imdb.com/title/tt3896738/,3
House on Willow Street  ,http://us.imdb.com/title/tt4961380/,3
How to Be Single  ,http://us.imdb.com/title/tt1292566/,3
Hunt for the Wilderpeople  ,http://us.imdb.com/title/tt4698684/,3
The Huntsman: Winter's War  ,http://us.imdb.com/title/tt2381991/,3
Hurricane Bianca  ,http://us.imdb.com/title/tt4007248/,3
Hush  ,http://us.imdb.com/title/tt5022702/,3
I Am the Pretty Thing That Lives in the House  ,http://us.imdb.com/title/tt5059406/,3
I Had a Bloody Good Time at House Harker ,http://us.imdb.com/title/tt4779026/,1
"I, Daniel Blake  ",http://us.imdb.com/title/tt5168192/,3
Ice Age: Collision Course  ,http://us.imdb.com/title/tt3416828/,3
Ice Fantasy  ,http://us.imdb.com/title/tt5022298/,3
In a Valley of Violence  ,http://us.imdb.com/title/tt3608930/,2
Independence Day: Resurgence   ,http://us.imdb.com/title/tt1628841/,3
Inferno  ,http://us.imdb.com/title/tt3062096/,2
The Infiltrator  ,http://us.imdb.com/title/tt1355631/,3
It's Only the End of the World ,http://us.imdb.com/title/tt4645368/,3
Jack Reacher: Never Go Back  ,http://us.imdb.com/title/tt3393786/,3
Jackie  ,http://us.imdb.com/title/tt1619029/,3
Jane Got a Gun  ,http://us.imdb.com/title/tt2140037/,0
Jason Bourne  ,http://us.imdb.com/title/tt4196776/,1
Julieta  ,http://us.imdb.com/title/tt4326444/,3
The Jungle Book  ,http://us.imdb.com/title/tt3040964/,2
Justice League vs. Teen Titans  ,http://us.imdb.com/title/tt5091548/,3
Keanu  ,http://us.imdb.com/title/tt4139124/,3
Keeping Up with the Joneses ,http://us.imdb.com/title/tt2387499/,3
Keijo!!!!!  ,http://us.imdb.com/title/tt6220550/,3
Kill Command ,http://us.imdb.com/title/tt2667380/,1
Kimi no na wa.  ,http://us.imdb.com/title/tt5311514/,3
King Dave  ,http://us.imdb.com/title/tt4551882/,1
King of the Dancehall  ,http://us.imdb.com/title/tt5918104/,2
Koe no katachi  ,http://us.imdb.com/title/tt5323662/,1
Kubo and the Two Strings  ,http://us.imdb.com/title/tt4302938/,1
Kung Fu Panda 3  ,http://us.imdb.com/title/tt2267968/,3
L'età d'oro  ,http://us.imdb.com/title/tt4322180/,1
La La Land  ,http://us.imdb.com/title/tt3783958/,3
La pazza gioia  ,http://us.imdb.com/title/tt4621872/,3
The Legend of Tarzan  ,http://us.imdb.com/title/tt0918940/,0
Les innocentes  ,http://us.imdb.com/title/tt4370784/,3
Let Me Go  ,http://us.imdb.com/title/tt5153952/,3
Liberty's Secret ,http://us.imdb.com/title/tt4396662/,3
The Light Between Oceans  ,http://us.imdb.com/title/tt2547584/,3
Lights Out  ,http://us.imdb.com/title/tt4786282/,3
Lion  ,http://us.imdb.com/title/tt3741834/,2
Little Door Gods  ,http://us.imdb.com/title/tt4788934/,3
Little Sister  ,http://us.imdb.com/title/tt5434870/,3
Live by Night  ,http://us.imdb.com/title/tt2361317/,1
Locos de Amor  ,http://us.imdb.com/title/tt5908566/,2
The Lost City of Z  ,http://us.imdb.com/title/tt1212428/,1
Love & Friendship  ,http://us.imdb.com/title/tt3068194/,3
The Love Witch  ,http://us.imdb.com/title/tt3908142/,3
Loving  ,http://us.imdb.com/title/tt4669986/,3
magnificent 7  ,http://us.imdb.com/title/tt2404435/,0
Manchester by the Sea  ,http://us.imdb.com/title/tt4034228/,3
Marauders ,http://us.imdb.com/title/tt3963816/,1
Martyrs  ,http://us.imdb.com/title/tt0439602/,3
Masterminds  ,http://us.imdb.com/title/tt2461150/,3
Maudie  ,http://us.imdb.com/title/tt3721954/,3
Me Before You  ,http://us.imdb.com/title/tt2674426/,3
Meet the Blacks ,http://us.imdb.com/title/tt4191580/,3
Middle School: The Worst Years of My Life  ,http://us.imdb.com/title/tt4981636/,3
The Midnight Man ,http://us.imdb.com/title/tt5629964/,3
Midnight Special  ,http://us.imdb.com/title/tt2649554/,1
Mike and Dave Need Wedding Dates   ,http://us.imdb.com/title/tt2823054/,3
Miss Peregrine's Home for Peculiar Children  ,http://us.imdb.com/title/tt1935859/,3
Miss Sloane ,http://us.imdb.com/title/tt4540710/,3
Moana  ,http://us.imdb.com/title/tt3521164/,3
Money Monster  ,http://us.imdb.com/title/tt2241351/,3
Monster High: Welcome to Monster High  ,http://us.imdb.com/title/tt5898034/,3
Monster Trucks  ,http://us.imdb.com/title/tt3095734/,0
Moonlight  ,http://us.imdb.com/title/tt4975722/,1
Morgan  ,http://us.imdb.com/title/tt4520364/,3
Mother's Day  ,http://us.imdb.com/title/tt4824302/,3
Mr. Church  ,http://us.imdb.com/title/tt4196848/,3
Mr. Right  ,http://us.imdb.com/title/tt2091935/,2
My Big Fat Greek Wedding 2  ,http://us.imdb.com/title/tt3760922/,3
My Life as a Zucchini  ,http://us.imdb.com/title/tt2321405/,3
My Little Pony: Equestria Girls - Legend of Everfree  ,http://us.imdb.com/title/tt5474644/,3
Ne gledaj mi u pijat ,http://us.imdb.com/title/tt5791884/,1
Neighbors 2: Sorority Rising  ,http://us.imdb.com/title/tt4438848/,3
The Neon Demon  ,http://us.imdb.com/title/tt1974419/,3
Neruda  ,http://us.imdb.com/title/tt4698584/,0
Nerve  ,http://us.imdb.com/title/tt3531824/,3
The Nice Guys  ,http://us.imdb.com/title/tt3799694/,3
Nocturnal Animals  ,http://us.imdb.com/title/tt4550098/,3
Norm of the North  ,http://us.imdb.com/title/tt1594972/,3
Norman  ,http://us.imdb.com/title/tt4191702/,1
Now You See Me 2  ,http://us.imdb.com/title/tt3110958/,1
Nowhere Boys: The Book of Shadows  ,http://us.imdb.com/title/tt4836736/,3
Office Christmas Party  ,http://us.imdb.com/title/tt1711525/,3
Other People  ,http://us.imdb.com/title/tt4158876/,3
Ouija: Origin of Evil  ,http://us.imdb.com/title/tt4361050/,3
Our Kind of Traitor ,http://us.imdb.com/title/tt1995390/,3
Passengers  ,http://us.imdb.com/title/tt1355644/,0
Paterson  ,http://us.imdb.com/title/tt5247022/,1
Patients  ,http://us.imdb.com/title/tt5598100/,1
The Perfect Match  ,http://us.imdb.com/title/tt4871980/,2
Personal Shopper ,http://us.imdb.com/title/tt4714782/,3
Pet  ,http://us.imdb.com/title/tt1183374/,2
Pete's Dragon  ,http://us.imdb.com/title/tt2788732/,3
Petersburg: a selfie  ,http://us.imdb.com/title/tt5789664/,3
Pink  ,http://us.imdb.com/title/tt5571734/,3
Planetarium  ,http://us.imdb.com/title/tt4680196/,3
Popstar: Never Stop Never Stopping  ,http://us.imdb.com/title/tt3960412/,1
Prevenge  ,http://us.imdb.com/title/tt5154288/,3
Pride and Prejudice and Zombies  ,http://us.imdb.com/title/tt1374989/,3
The Purge: Election Year  ,http://us.imdb.com/title/tt4094724/,3
Quand on a 17 ans  ,http://us.imdb.com/title/tt4331970/,3
Queen of Katwe  ,http://us.imdb.com/title/tt4341582/,3
Réparer les vivants ,http://us.imdb.com/title/tt5096536/,1
Raising the Bar  ,http://us.imdb.com/title/tt5274066/,3
Raman Raghav 2.0  ,http://us.imdb.com/title/tt5662932/,2
Ratchet & Clank  ,http://us.imdb.com/title/tt2865120/,3
Raw  ,http://us.imdb.com/title/tt4954522/,3
The Red Pill  ,http://us.imdb.com/title/tt3686998/,3
The Red Turtle  ,http://us.imdb.com/title/tt3666024/,0
Resident Evil: The Final Chapter  ,http://us.imdb.com/title/tt2592614/,3
Ride Along 2  ,http://us.imdb.com/title/tt2869728/,0
The Rocky Horror Picture Show: Let's Do the Time Warp Again  ,http://us.imdb.com/title/tt1267299/,3
Rogue One  ,http://us.imdb.com/title/tt3748528/,3
Rustom  ,http://us.imdb.com/title/tt5165344/,3
Sausage Party  ,http://us.imdb.com/title/tt1700841/,3
The Secret Life of Pets  ,http://us.imdb.com/title/tt2709768/,2
Sensitivity Training  ,http://us.imdb.com/title/tt5697078/,3
The Shallows  ,http://us.imdb.com/title/tt4052882/,3
Shin Godzilla  ,http://us.imdb.com/title/tt4262980/,1
The Siege of Jadotville  ,http://us.imdb.com/title/tt3922798/,1
Silence  ,http://us.imdb.com/title/tt0490215/,0
Sing  ,http://us.imdb.com/title/tt3470600/,3
Sing Street  ,http://us.imdb.com/title/tt3544112/,1
Snowden  ,http://us.imdb.com/title/tt3774114/,1
Southside with You  ,http://us.imdb.com/title/tt4258698/,2
Spa Night  ,http://us.imdb.com/title/tt5254640/,3
Spidarlings  ,http://us.imdb.com/title/tt2262129/,3
Split  ,http://us.imdb.com/title/tt4972582/,3
Star Trek Beyond  ,http://us.imdb.com/title/tt2660888/,1
Storks  ,http://us.imdb.com/title/tt4624424/,1
Suicide Squad  ,http://us.imdb.com/title/tt1386697/,3
Sully  ,http://us.imdb.com/title/tt3263904/,1
Swiss Army Man  ,http://us.imdb.com/title/tt4034354/,2
Tallulah  ,http://us.imdb.com/title/tt1639084/,3
Teenage Mutant Ninja Turtles: Out of the Shadows  ,http://us.imdb.com/title/tt3949660/,3
Tenemos la carne [We Are the Flesh]  ,http://us.imdb.com/title/tt4682708/,0
Their Finest  ,http://us.imdb.com/title/tt1661275/,3
Things to come - L'avenir  ,http://us.imdb.com/title/tt4120176/,1
Thomas & Friends: The Great Race  ,http://us.imdb.com/title/tt5563932/,3
Toni Erdmann ,http://us.imdb.com/title/tt4048272/,3
The Transfiguration  ,http://us.imdb.com/title/tt5039088/,0
Triple 9  ,http://us.imdb.com/title/tt1712261/,3
Trolls  ,http://us.imdb.com/title/tt1679335/,3
True Memoirs of an International Assassin  ,http://us.imdb.com/title/tt1542768/,0
Tschick  ,http://us.imdb.com/title/tt4911940/,1
Un homme a la hauteur ,http://us.imdb.com/title/tt4699388/,3
Una ,http://us.imdb.com/title/tt2315582/,2
Under The Shadow  ,http://us.imdb.com/title/tt4273292/,3
Underworld: Blood Wars  ,http://us.imdb.com/title/tt3717252/,2
The Untamed  ,http://us.imdb.com/title/tt5265960/,3
Vampires In Virginia  ,http://us.imdb.com/title/tt2938496/,3
Varoonegi  ,http://us.imdb.com/title/tt5695764/,3
The Void  ,http://us.imdb.com/title/tt4255304/,3
Voltron: Legendary Defender  ,http://us.imdb.com/title/tt5580664/,3
War Dogs  ,http://us.imdb.com/title/tt2005151/,1
War on Everyone  ,http://us.imdb.com/title/tt3708886/,3
Warcraft  ,http://us.imdb.com/title/tt0803096/,3
Whiskey Tango Foxtrot  ,http://us.imdb.com/title/tt3553442/,3
Wiener-Dog  ,http://us.imdb.com/title/tt4144190/,1
Women Who Kill ,http://us.imdb.com/title/tt3973012/,3
X-Men: Apocalypse  ,http://us.imdb.com/title/tt3385516/,3
Yoga Hosers  ,http://us.imdb.com/title/tt3838992/,2
The Young Offenders  ,http://us.imdb.com/title/tt4714568/,3
Zootopia  ,http://us.imdb.com/title/tt2948356/,3
The 33  ,http://us.imdb.com/title/tt2006295/,3
The 3Tails Movie: A Mermaid Adventure  ,http://us.imdb.com/title/tt3391348/,3
45 Years  ,http://us.imdb.com/title/tt3544082/,3
600 millas [600 Miles]  ,http://us.imdb.com/title/tt3685622/,0
7 Letters  ,http://us.imdb.com/title/tt4691166/,3
A Country Called Home ,http://us.imdb.com/title/tt3953626/,3
A Little Chaos  ,http://us.imdb.com/title/tt2639254/,3
A Perfect Day  ,http://us.imdb.com/title/tt3577624/,2
A Royal Night Out  ,http://us.imdb.com/title/tt1837562/,3
A Sort of Homecoming  ,http://us.imdb.com/title/tt3303652/,3
A Walk in the Woods  ,http://us.imdb.com/title/tt1178665/,2
Absolutely Anything  ,http://us.imdb.com/title/tt1727770/,3
Advantageous  ,http://us.imdb.com/title/tt3090670/,3
After the Ball  ,http://us.imdb.com/title/tt3717016/,3
AfterDeath  ,http://us.imdb.com/title/tt2710826/,3
The Age of Adaline  ,http://us.imdb.com/title/tt1655441/,3
Almost Mercy  ,http://us.imdb.com/title/tt3480446/,2
Aloha  ,http://us.imdb.com/title/tt1243974/,3
Already Tomorrow in Hong Kong  ,http://us.imdb.com/title/tt3700804/,2
Alvin and the Chipmunks: The Road Chip  ,http://us.imdb.com/title/tt2974918/,1
American Ultra  ,http://us.imdb.com/title/tt3316948/,1
Anamolisa  ,http://us.imdb.com/title/tt2401878/,2
Angry Indian Goddesses ,http://us.imdb.com/title/tt3368222/,3
Anguish  ,http://us.imdb.com/title/tt3620762/,3
Anna Unbound  ,http://us.imdb.com/title/tt4069042/,3
Ant-Man  ,http://us.imdb.com/title/tt0478970/,2
Atrapa la bandera [Capture the Flag]  ,http://us.imdb.com/title/tt3896100/,1
Ava's Possession  ,http://us.imdb.com/title/tt3727982/,3
Avengers: Age of Ultron  ,http://us.imdb.com/title/tt2395427/,3
Avril et le monde truque  ,http://us.imdb.com/title/tt3422078/,3
Baahubali: The Beginning ,http://us.imdb.com/title/tt2631186/,1
Bad Hair Day  ,http://us.imdb.com/title/tt3856042/,3
Barely Lethal  ,http://us.imdb.com/title/tt1731701/,3
Batman Unlimited: Animal Instincts  ,http://us.imdb.com/title/tt4437640/,1
Battle For Sevastopol  ,http://us.imdb.com/title/tt4084744/,3
Battledream Chronicle  ,http://us.imdb.com/title/tt4714032/,3
Beasts of No Nation  ,http://us.imdb.com/title/tt1365050/,0
Bessie  ,http://us.imdb.com/title/tt3704352/,3
The Big Short  ,http://us.imdb.com/title/tt1596363/,1
Bill  ,http://us.imdb.com/title/tt2978576/,2
Birigyaru  ,http://us.imdb.com/title/tt4195368/,3
Black Mass  ,http://us.imdb.com/title/tt1355683/,1
The Blackcoat's Daughter ,http://us.imdb.com/title/tt3286052/,3
Blackhat ,http://us.imdb.com/title/tt2717822/,1
Bloodsucking Bastards  ,http://us.imdb.com/title/tt3487994/,2
Boi Neon  ,http://us.imdb.com/title/tt4899406/,3
Bound  ,http://us.imdb.com/title/tt4145324/,3
Bridge of Spies  ,http://us.imdb.com/title/tt3682448/,1
The Bronze  ,http://us.imdb.com/title/tt3859304/,3
Brooklyn  ,http://us.imdb.com/title/tt2381111/,3
brothers of the wind  ,http://us.imdb.com/title/tt3532278/,0
Burn Burn Burn  ,http://us.imdb.com/title/tt3627488/,3
By the Sea  ,http://us.imdb.com/title/tt3707106/,3
Captive  ,http://us.imdb.com/title/tt3268668/,3
Carol  ,http://us.imdb.com/title/tt2402927/,3
The Case of Hana and Alice  ,http://us.imdb.com/title/tt4125300/,3
Chappie  ,http://us.imdb.com/title/tt1823672/,1
Chi-Raq  ,http://us.imdb.com/title/tt4594834/,3
Child 44  ,http://us.imdb.com/title/tt1014763/,2
Cinderella  ,http://us.imdb.com/title/tt1661199/,3
The Colony  ,http://us.imdb.com/title/tt4005402/,3
Comment c'est loin ,http://us.imdb.com/title/tt4576612/,1
Comoara  ,http://us.imdb.com/title/tt4515684/,1
Concussion  ,http://us.imdb.com/title/tt3322364/,1
Creed  ,http://us.imdb.com/title/tt3076658/,2
Crimson Peak  ,http://us.imdb.com/title/tt2554274/,3
Daddy's Home  ,http://us.imdb.com/title/tt1528854/,1
The Danish Girl  ,http://us.imdb.com/title/tt0810819/,3
Demolition ,http://us.imdb.com/title/tt1172049/,1
Descendants  ,http://us.imdb.com/title/tt3440298/,3
The Diary of a Teenage Girl  ,http://us.imdb.com/title/tt3172532/,3
Do You Believe?  ,http://us.imdb.com/title/tt4056738/,3
Dofus - Livre 1: Julith  ,http://us.imdb.com/title/tt4731504/,3
Dolly Parton's Coat of Many Colors  ,http://us.imdb.com/title/tt4767274/,3
Dope  ,http://us.imdb.com/title/tt3850214/,1
Dora oder Die sexuellen Neurosen unserer Eltern ,http://us.imdb.com/title/tt4265878/,3
Dragon Ball Z: Resurrection 'F'  ,http://us.imdb.com/title/tt3819668/,1
The Dressmaker  ,http://us.imdb.com/title/tt2910904/,3
Drunk Wedding  ,http://us.imdb.com/title/tt1950135/,2
The DUFF  ,http://us.imdb.com/title/tt1666801/,3
The Duke of Burgundy  ,http://us.imdb.com/title/tt2570858/,3
Eaters  ,http://us.imdb.com/title/tt2109127/,1
Embers  ,http://us.imdb.com/title/tt3503460/,1
Emelie  ,http://us.imdb.com/title/tt4503598/,3
The End of the Tour  ,http://us.imdb.com/title/tt3416744/,1
Entourage  ,http://us.imdb.com/title/tt1674771/,2
Equals  ,http://us.imdb.com/title/tt3289728/,3
Everest  ,http://us.imdb.com/title/tt2719848/,2
Evolution  ,http://us.imdb.com/title/tt4291590/,0
Ex Machina  ,http://us.imdb.com/title/tt0470752/,1
Experimenter ,http://us.imdb.com/title/tt3726704/,2
Eye in the Sky  ,http://us.imdb.com/title/tt2057392/,3
Family Fang  ,http://us.imdb.com/title/tt2097331/,3
Fantastic Four  ,http://us.imdb.com/title/tt1502712/,0
Far From the Madding Crowd  ,http://us.imdb.com/title/tt2935476/,3
Fathers & Daughters ,http://us.imdb.com/title/tt2582502/,3
Feeheld  ,http://us.imdb.com/title/tt1658801/,3
Fifty Shades of Grey  ,http://us.imdb.com/title/tt2322441/,3
The Final Girls  ,http://us.imdb.com/title/tt2118624/,3
Focus  ,http://us.imdb.com/title/tt2381941/,1
The Four Warriors  ,http://us.imdb.com/title/tt4026600/,1
