movie_name,movie_yr,movie_directors,movie_writers
Surrogates,2009,['Jonathan Mostow'],"['Michael Ferris', 'John Brancato']"
Survival of the Dead,2009,['George A. Romero'],['George A. Romero']
Surviving Evil,2009,['Terence Daw'],['Terence Daw']
The Taking of Pelham 123,2009,['Tony Scott'],"['Brian Helgeland', 'John Godey']"
Taking Woodstock,2009,['Ang Lee'],"['James Schamus', 'Elliot Tiber']"
Tales from the Catholic Church of Elvis!,2009,"['Mercy Malick', 'Michael Traynor']",['Mercy Malick']
Technotise - Edit i ja,2009,"['Aleksa Gajic', 'Nebojsa Andric', '1 more credit']",['Aleksa Gajic']
Terminator Salvation,2009,['McG'],"['John Brancato', 'Michael Ferris']"
Thick as Thieves,2009,['Mimi Leder'],['Ted Humphrey']
Thirst,2009,['Chan-wook Park'],"['Émile Zola', 'Chan-wook Park']"
The Time Traveler's Wife,2009,['Robert Schwentke'],"['Bruce Joel Rubin', 'Audrey Niffenegger']"
TiMER,2009,['Jac Schaeffer'],['Jac Schaeffer']
Tinker Bell and the Lost Treasure,2009,['Klay Hall'],"['Evan Spiliotopoulos', 'Klay Hall']"
The Tournament,2009,['Scott Mann'],"['Gary Young', 'Jonathan Frank']"
Transformers: Revenge of the Fallen,2009,['Michael Bay'],"['Ehren Kruger', 'Roberto Orci']"
Triangle,2009,['Christopher Smith'],['Christopher Smith']
Tsar,2009,['Pavel Lungin'],"['Aleksey Ivanov', 'Pavel Lungin']"
The Ugly Truth,2009,['Robert Luketic'],"['Nicole Eastman', 'Karen McCullah']"
The Unborn,2009,['David S. Goyer'],['David S. Goyer']
Uncertainty,2008,"['Scott McGehee', 'David Siegel']","['Scott McGehee', 'David Siegel']"
Contracorriente,2009,['Javier Fuentes-León'],['Javier Fuentes-León']
Underworld: Rise of the Lycans,2009,['Patrick Tatopoulos'],"['Danny McBride', 'Dirk Blackman']"
The Uninvited,2009,"['Charles Guard', 'Thomas Guard']","['Craig Rosenberg', 'Doug Miro']"
The Unloved,2009,['Samantha Morton'],"['Tony Grisoni', 'Samantha Morton']"
Up,2009,"['Pete Docter', 'Bob Peterson']","['Pete Docter', 'Bob Peterson']"
Up in the Air,2009,['Jason Reitman'],"['Walter Kirn', 'Jason Reitman']"
Valhalla Rising,2009,['Nicolas Winding Refn'],"['Nicolas Winding Refn', 'Roy Jacobsen']"
Kyûketsu Shôjo tai Shôjo Furanken,2009,"['Yoshihiro Nishimura', 'Naoyuki Tomomatsu']","['Daichi Nagisa', 'Naoyuki Tomomatsu']"
Veronika Decides to Die,2009,['Emily Young'],"['Paulo Coelho', 'Larry Gross']"
Villa Amalia,2009,['Benoît Jacquot'],"['Benoît Jacquot', 'Julien Boivent']"
Vision - Aus dem Leben der Hildegard von Bingen,2009,['Margarethe von Trotta'],['Margarethe von Trotta']
Watchmen,2009,['Zack Snyder'],"['David Hayter', 'Alex Tse']"
Whatever Works,2009,['Woody Allen'],['Woody Allen']
Where the Wild Things Are,2009,['Spike Jonze'],"['Spike Jonze', 'Dave Eggers']"
Whip It,2009,['Drew Barrymore'],"['Shauna Cross', 'Shauna Cross']"
White Material,2009,['Claire Denis'],"['Claire Denis', ""Marie N'Diaye""]"
Whiteout,2009,['Dominic Sena'],"['Jon Hoeber', 'Erich Hoeber']"
Wild About Harry,2009,['Gwen Wynne'],"['Mary Beth Fielder', 'Gwen Wynne']"
The Wild Hunt,2009,['Alexandre Franchi'],"['Mark Antony Krupa', 'Alexandre Franchi']"
Wonder Woman,2009,['Lauren Montgomery'],"['William Moulton Marston', 'Gail Simone']"
The Wrong House,2009,['Shawn French'],"['Shawn French', 'Shawn French']"
X-Men Origins: Wolverine,2009,['Gavin Hood'],"['David Benioff', 'Skip Woods']"
XXXHOLiC: Shunmuki - Kouhen,2009,['Tsutomu Mizushima'],"['Clamp', 'Nanase Ôkawa']"
XXXHOLic: Shunmuki - Zenpen,2009,"['Tsutomu Mizushima', 'Shunsuke Tada']","['Clamp', 'Nanase Ôkawa']"
Year of the Carnivore,2009,['Sook-Yin Lee'],"['Ken Chubb', 'Sook-Yin Lee']"
Yesterday Was a Lie,2008,['James Kerwin'],['James Kerwin']
The Young Victoria,2009,['Jean-Marc Vallée'],['Julian Fellowes']
Youth in Revolt,2009,['Miguel Arteta'],"['Gustin Nash', 'C.D. Payne']"
Zombieland,2009,['Ruben Fleischer'],"['Rhett Reese', 'Paul Wernick']"
[Rec] 2,2009,"['Jaume Balagueró', 'Paco Plaza']","['Jaume Balagueró', 'Manu Díez']"
"10,000 BC",2008,['Roland Emmerich'],"['Roland Emmerich', 'Harald Kloser']"
21,2008,['Robert Luketic'],"['Peter Steinfeld', 'Allan Loeb']"
27 Dresses,2008,['Anne Fletcher'],['Aline Brosh McKenna']
35 Shots of Rum,2008,['Claire Denis'],"['Claire Denis', 'Jean-Pol Fargeau']"
A Wednesday,2008,['Neeraj Pandey'],"['Neeraj Pandey', 'Neeraj Pandey']"
Aanrijding in Moscou,2008,['Christophe Van Rompaey'],"['Jean-Claude Van Rijckeghem', 'Pat van Beirs']"
Adulthood,2008,['Noel Clarke'],['Noel Clarke']
Ai no mukidashi,2008,['Sion Sono'],"['Sion Sono', 'Sion Sono']"
Nu ren bu huai,2008,['Hark Tsui'],"['Jae-young Kwak', 'Hark Tsui']"
The Alphabet Killer,2008,['Rob Schmidt'],['Tom Malloy']
American Violet,2008,['Tim Disney'],['Bill Haney']
"Angus, Thongs and Perfect Snogging",2008,['Gurinder Chadha'],"['Gurinder Chadha', 'Paul Mayeda Berges']"
Appaloosa,2008,['Ed Harris'],"['Robert Knott', 'Ed Harris']"
Dung che sai duk,1994,['Kar-Wai Wong'],"['Louis Cha', 'Kar-Wai Wong']"
Australia,2008,['Baz Luhrmann'],"['Stuart Beattie', 'Baz Luhrmann']"
The Baader Meinhof Complex,2008,['Uli Edel'],"['Bernd Eichinger', 'Uli Edel']"
Baby Mama,2008,['Michael McCullers'],['Michael McCullers']
The Bank Job,2008,['Roger Donaldson'],"['Dick Clement', 'Ian La Frenais']"
Barbie and the Diamond Castle,2008,['Gino Nichele'],"['Elana Lesser', 'Cliff Ruby']"
Be Kind Rewind,2008,['Michel Gondry'],['Michel Gondry']
Les plages d'Agnès,2008,['Agnès Varda'],"['Agnès Varda', 'Didier Rouget']"
Bedtime Stories,2008,['Adam Shankman'],"['Matt Lopez', 'Tim Herlihy']"
Bi the Way,2008,"['Brittany Blockman', 'Josephine Decker']","['Austin Head', 'J. Michael Bailey', 'Jennifer Bamgardner']"
Bienvenue chez les Ch'tis,2008,['Dany Boon'],"['Dany Boon', 'Alexandre Charlot']"
Birdemic: Shock and Terror,2010,['James Nguyen'],"['James Nguyen', 'James Nguyen']"
Birds of America,2008,['Craig Lucas'],['Elyse Friedman']
Gekijô ban Bleach: Fade to Black - Kimi no na o yobu,2008,['Noriyuki Abe'],"['Natsuko Takahashi', 'Tite Kubo']"
Blind Loves,2008,['Juraj Lehotsky'],"['Juraj Lehotsky', 'Marek Lescák']"
Blindness,2008,['Fernando Meirelles'],"['José Saramago', 'Don McKellar']"
Bolt,2008,"['Byron Howard', 'Chris Williams']","['Dan Fogelman', 'Chris Williams']"
Bonnie & Clyde vs. Dracula,2008,['Timothy Friend'],['Timothy Friend']
The Boy in the Striped Pajamas,2008,['Mark Herman'],"['John Boyne', 'Mark Herman']"
Brideshead Revisited,2008,['Julian Jarrold'],"['Andrew Davies', 'Jeremy Brock']"
Bronson,2008,['Nicolas Winding Refn'],"['Brock Norman Brock', 'Nicolas Winding Refn']"
The Brothers Bloom,2008,['Rian Johnson'],['Rian Johnson']
Burn After Reading,2008,"['Ethan Coen', 'Joel Coen']","['Joel Coen', 'Ethan Coen']"
The Burning Plain,2008,['Guillermo Arriaga'],['Guillermo Arriaga']
Camino,2008,['Javier Fesser'],['Javier Fesser']
Camp Rock,2008,['Matthew Diamond'],"['Karin Gist', 'Regina Y. Hicks']"
Casi divas,2008,['Issa López'],"['Issa López', 'Issa López']"
Changeling,2008,['Clint Eastwood'],['J. Michael Straczynski']
The Chaser,2008,['Hong-jin Na'],"['Won-Chan Hong', 'Shinho Lee']"
Che: Part One,2008,['Steven Soderbergh'],"['Peter Buchman', ""Ernesto 'Che' Guevara""]"
Red Cliff,2008,['John Woo'],"['John Woo', 'Khan Chan']"
The Chronicles of Narnia: Prince Caspian,2008,['Andrew Adamson'],"['Andrew Adamson', 'Christopher Markus']"
Ciao,2008,['Yen Tan'],"['Alessandro Calza', 'Yen Tan']"
City of Ember,2008,['Gil Kenan'],"['Caroline Thompson', 'Jeanne Duprau']"
Cheung gong 7 hou,2008,['Stephen Chow'],"['Stephen Chow', 'Vincent Kok']"
Clash of the Santas,2008,['Paul Seed'],"['Jeff Pope', 'Jeff Pope']"
Cloverfield,2008,['Matt Reeves'],['Drew Goddard']
Coco Chanel,2008,['Christian Duguay'],"['James Carrington', 'Carla Giulia Casalini']"
The Curious Case of Benjamin Button,2008,['David Fincher'],"['Eric Roth', 'Eric Roth']"
¡Maldito bastardo!,2008,['Javi Camino'],"['Javi Camino', 'David Gómez']"
Dance of the Dead,2008,['Gregg Bishop'],['Joe Ballarini']
Dante 01,2008,['Marc Caro'],"['Marc Caro', 'Pierre Bordage']"
The Dark Knight,2008,['Christopher Nolan'],"['Jonathan Nolan', 'Christopher Nolan']"
Day of the Dead,2008,['Steve Miner'],"['Jeffrey Reddick', 'George A. Romero']"
The Day the Earth Stood Still,2008,['Scott Derrickson'],"['David Scarpa', 'Edmund H. North']"
Dead at 17,2008,['Douglas Jackson'],['Christine Conradt']
Dead Space: Downfall,2008,['Chuck Patton'],"['Jimmy Palmiotti', 'Justin Gray']"
Deadgirl,2008,"['Marcel Sarmiento', 'Gadi Harel']",['Trent Haaga']
Death Race,2008,['Paul W.S. Anderson'],"['Paul W.S. Anderson', 'Paul W.S. Anderson']"
Deception,2008,['Marcel Langenegger'],['Mark Bomback']
Defiance,2008,['Edward Zwick'],"['Clayton Frohman', 'Edward Zwick']"
"Definitely, Maybe",2008,['Adam Brooks'],['Adam Brooks']
Diary of a Nymphomaniac,2008,['Christian Molina'],"['Cuca Canals', 'Valérie Tasso']"
The Wave,2008,['Dennis Gansel'],"['Ron Jones', 'Johnny Dawkins']"
Dim Sum Funeral,2008,['Anna Chi'],['Donald Martin']
Doomsday,2008,['Neil Marshall'],['Neil Marshall']
Doubt,2008,['John Patrick Shanley'],"['John Patrick Shanley', 'John Patrick Shanley']"
Dr. Horrible's Sing-Along Blog     ,None,"['Neil Patrick Harris', 'Nathan Fillion', 'Felicia Day', 'See full cast & crew']",None
The Duchess,2008,['Saul Dibb'],"['Jeffrey Hatcher', 'Anders Thomas Jensen']"
Eagle Eye,2008,['D.J. Caruso'],"['John Glenn', 'Travis Wright']"
Easy Virtue,2008,['Stephan Elliott'],"['Stephan Elliott', 'Sheridan Jobbins']"
The Edge of Love,2008,['John Maybury'],"['Sharman Macdonald', 'Rebekah Gilbertson']"
El Regalo,2008,"['Cristián Galaz', 'Andrea Ugalde']","['Cristián Galaz', 'Mateo Iribarren']"
Etz Limon,2008,['Eran Riklis'],"['Suha Arraf', 'Eran Riklis']"
Everlasting Moments,2008,['Jan Troell'],"['Niklas Rådström', 'Jan Troell']"
Examined Life,2008,['Astra Taylor'],['Astra Taylor']
The Eye,2008,"['David Moreau', 'Xavier Palud']","['Sebastian Gutierrez', 'Yuet-Jan Hui']"
The Family That Preys,2008,['Tyler Perry'],['Tyler Perry']
Fanboys,2009,['Kyle Newman'],"['Ernest Cline', 'Adam F. Goldberg']"
Fashion,2008,['Madhur Bhandarkar'],"['Ajay Monga', 'Madhur Bhandarkar']"
Fireproof,2008,['Alex Kendrick'],"['Alex Kendrick', 'Stephen Kendrick']"
Flash of Genius,2008,['Marc Abraham'],"['Philip Railsback', 'John Seabrook']"
Fly Me to the Moon 3D,2008,"['Ben Stassen', 'Mimi Maynard']",['Domonic Paris']
The Forbidden Kingdom,2008,['Rob Minkoff'],['John Fusco']
Forgetting Sarah Marshall,2008,['Nicholas Stoller'],['Jason Segel']
Four Christmases,2008,['Seth Gordon'],"['Matt Allen', 'Caleb Wilson']"
Franklyn,2008,['Gerald McMorrow'],['Gerald McMorrow']
French Film,2008,['Jackie Oudney'],['Aschlin Ditta']
Frost/Nixon,2008,['Ron Howard'],"['Peter Morgan', 'Peter Morgan']"
Frozen River,2008,['Courtney Hunt'],['Courtney Hunt']
Futurama: Bender's Game,2008,['Dwayne Carey-Hill'],"['Matt Groening', 'Matt Groening']"
Futurama: The Beast with a Billion Backs,2008,['Peter Avanzino'],"['Matt Groening', 'Matt Groening']"
Ponyo,2008,['Hayao Miyazaki'],['Hayao Miyazaki']
The Gamers: Dorkness Rising,2008,['Matt Vancil'],['Matt Vancil']
Get Smart,2008,['Peter Segal'],"['Tom J. Astle', 'Matt Ember']"
Kôkaku kidôtai 2.0,2008,['Mamoru Oshii'],"['Shirow Masamune', 'Kazunori Itô']"
Ghost Town,2008,['David Koepp'],"['David Koepp', 'John Kamps']"
Intrusos en Manasés,2008,['Juan Carlos Claver'],"['Daniel García', 'David Muñoz']"
Gomorrah,2008,['Matteo Garrone'],"['Roberto Saviano', 'Maurizio Braucci']"
Goodbye Solo,2008,['Ramin Bahrani'],"['Bahareh Azimi', 'Ramin Bahrani']"
